Producto;IRC;EAN;DESCRIPCION;LOTE;ESTADO INV;ESTADO LOTE;ALMACEN;PASILLO;COLUMNA;NIVEL;DIG;STOCK
0-412-709-200;99350070693;3607345379159;RIM - TST BASE LASTING FINISH 25HS - 200;2287;DIS;PAV;COTY;026;631;20;98;189
0-210-024-;10000008090;3607348938230;NAU - VOYAGE N83 100ML EDT;5015;DIS;DIS;COTY;026;631;30;39;1176
0-112-929-003;99350170534;3616301524526;RIM - HIGHLIGHTER POLVO - 003;4088;DIS;DIS;COTY;026;631;40;42;2448
0-109-042-004;99350200481;3616305499875;RIM - LIP OIL BRILLO LABIAL - 004;4298;DIS;DIS;COTY;026;631;50;22;3954
0-112-211-002;99350059862;3616301173052;RIM - NAT BRONZER POLVO - 002;5062;DIS;DIS;COTY;026;631;60;15;3888
0-109-176-800;34667354800;3614220077796;RIM - OMG BRILLO LABIAL - CLEAR;4135;DIS;DIS;COTY;026;632;02;16;596
0-111-209-003;34890411003;3614227547483;RIM - WONDER MASC CEJAS - DARK BROWN 3;5090;DIS;DIS;COTY;026;632;03;79;16
0-293-000-222;8756-;7891182810098;RISQUE ESM CREM ASTRAL CL 8ML;5121C1         ;DIS;DIS;COTY;026;632;04;88;144
0-112-195-006;99350238394;3616305400994;RIM - BASE PRIMER MULTI TASKER 006 MD;5077;DIS;DIS;COTY;026;632;20;84;1485
0-112-420-200;99350226003;3616304825101;RIM - LF BASE 35HS - 200;4123;DIS;DIS;COTY;026;632;30;28;2157
0-146-174-;99350198969;3616305447197;ADI CHILL ZONE EDP 100ML;4250;DIS;DIS;COTY;026;632;40;67;1668
0-256-109-;99350197784;3616305439727;DB CL XM24 SET EDT50 SG200 IV;4178;DIS;DIS;COTY;026;632;50;53;480
0-293-045-050;24612-;7891350037029;RISQUE - NOZ MOSCADA LINEA GEL;5065C1         ;DIS;DIS;COTY;026;632;60;98;426
0-412-210-048;99350186949;3616305120991;RIM - TST CORRECT MULTITASKER - 048;4131;DIS;DIS;COTY;026;633;01;38;420
0-109-176-100;99350182097;3614220077611;RIM - OMG BRILLO LABIAL - 100;5062;DIS;DIS;COTY;026;633;02;86;597
0-109-529-700;99350161587;3616304350542;RIM - LAST MEGA MAT LAB LIQ - 700;5020;DIS;DIS;COTY;026;633;03;92;114
0-412-210-085;99350186942;3616305121028;RIM - TST CORRECT MULTITASKER - 085;3178;DIS;DIS;COTY;026;633;04;3;168
0-412-816-100;99350083528;3614220954172;RML- MATCH PERFECTION REL. TST 100;3328;DIS;DIS;COTY;026;634;01;34;204
0-409-042-003;99350200487;3616305499905;TST OH MY GLOSS LIP OIL 003 BERRY PINK;4045;DIS;DIS;COTY;026;634;02;37;120
0-293-000-100;8792-;7891182032841;RISQUE- NUDE 100;5073C1         ;DIS;DIS;COTY;026;634;04;5;282
0-112-125-010;34651002010;3614226917157;RIM - L RAD CORRECTOR - 010;4309;DIS;DIS;COTY;026;635;01;77;360
0-412-210-048;99350186949;3616305120991;RIM - TST CORRECT MULTITASKER - 048;4131;DIS;DIS;COTY;026;635;02;98;84
0-409-529-810;99350161629;3616304354496;RIM-TST LABIAL LIQ LASTING M MATTE -810;3114;DIS;DIS;COTY;026;635;03;89;2
0-109-529-110;99350161580;3616304350474;RIM - LAST MEGA MAT LAB LIQ - 110;4201;DIS;DIS;COTY;026;635;04;54;114
0-409-529-210;99350161634;3616304354540;RIM-TST LABIAL LIQ LASTING M MATTE -210;4253;DIS;DIS;COTY;026;636;01;49;72
0-112-840-500;99350180069;3616304825255;RIM - BASE LASTING FINISH HB 35HS - 500;3312;DIS;DIS;COTY;026;636;03;59;228
0-409-529-700;99350161630;3616304354502;RIM-TST LABIAL LIQ LASTING M MATTE -700;3300;DIS;DIS;COTY;026;641;01;29;9
0-256-203-;99350160411;3616304892783;DB INSTINCT EDP 75ML;4261;DIS;DIS;COTY;026;641;02;95;10
0-112-088-001;34776203001;5012874022441;RIM - HIDE THE B POLVO - 001;4249;DIS;DIS;COTY;026;641;03;58;342
0-112-125-040;34651002040;3614226917188;RIM - L RAD CORRECTOR - 040;5029;DIS;DIS;COTY;026;641;04;51;354
0-062-111-001;99350241637;8413161017053;PAP EDT NS 100 ML IV;5021;DIS;DIS;COTY;026;641;30;2;1077
0-062-204-;99350209759;3616305064363;PAP TOKYO EDP 100ML;4281S1         ;DIS;DIS;COTY;026;641;40;22;1216
0-210-018-;99350078119;031655531908;NAUTICA VOYAGE 100 ML MALE;5023;DIS;DIS;COTY;026;641;50;83;1176
0-109-345-220;99350055305;3616301231073;RIM -LF EXTRM MATT LABIAL BARRA - 220;5107;DIS;DIS;COTY;026;642;01;38;116
0-412-816-203;99350083534;3614220954233;RML- MATCH PERFECTION REL. TST 203;4155;DIS;DIS;COTY;026;642;02;85;202
0-061-558-762;99350170098;074170451856;SH - MG VEG LEAF ME BE 762;4352;DIS;DIS;COTY;026;642;03;88;131
0-112-210-090;99350062623;3616301273141;RIM - MULTITSK CORRECT - 090;417201;DIS;DIS;COTY;026;642;04;70;447
0-111-174-001;34774889001;5012874113095;RIM - 100% WATERP MASC - BLACK 001;4337;DIS;DIS;COTY;026;642;20;68;5289
0-061-535-133;99350128214;074170463835;SH - ID RENOVATION TAUPE PRIORITY 133;5064;DIS;DIS;COTY;026;642;30;14;428
0-112-189-005;99350197769;3616305401014;RIM - MULTITSK BASE - 005;4243;DIS;DIS;COTY;026;642;40;52;1440
0-062-224-;99350209757;3616305064349;PAP MILAN EDP 100ML;4318S1         ;DIS;DIS;COTY;026;642;50;22;1224
0-409-345-715;99350055328;3616301231301;RIM-TST LABIAL BARRA LF EXTR MATTE -715;3188;DIS;DIS;COTY;026;643;01;62;90
0-412-840-500;99350180105;3616304825927;RIM-TST BASE LASTING FINISH HB 35HS -500;3164;DIS;DIS;COTY;026;643;02;61;69
0-109-042-000;99350200482;3616305499882;RIM - LIP OIL BRILLO LABIAL - 000;4323;DIS;DIS;COTY;026;643;03;44;897
0-109-529-810;99350161591;3616304350580;RIM - LAST MEGA MAT LAB LIQ - 810;5020;DIS;DIS;COTY;026;644;01;27;582
0-109-042-001;99350200478;3616305499844;RIM - LIP OIL BRILLO LABIAL - 001;5069;DIS;DIS;COTY;026;644;02;97;450
0-190-099-003;99350229409;3616301901839;MF - DIV LASHES MSC WPF 003 RENOV;4264;DIS;DIS;COTY;026;644;03;52;357
0-109-529-709;99350161576;3616304350436;RIM - LAST MEGA MAT LAB LIQ - 709;4291;DIS;DIS;COTY;026;644;04;96;465
0-112-407-;99350210050;3616305705136;RIM - MULTITSK PRIMER;4348;DIS;DIS;COTY;026;645;01;78;333
0-112-828-040;99350122263;3616302989683;RIM - KF CORRECT - 040;4262;DIS;DIS;COTY;026;645;03;25;236
0-111-563-001;99350213218;3607347887867;RIM - WDF MASC ARGAN OIL BLACK IV;4254;DIS;DIS;COTY;026;645;04;74;153
0-061-558-015;99350170021;074170438215;SH - MG VEG ELECTRIC POP 15;4274;DIS;DIS;COTY;026;646;01;72;72
0-111-084-101;34788177101;5012874101054;RIM - EXTRA 3D LASH MASC - BLACK 003;5038;DIS;DIS;COTY;026;646;03;21;338
0-109-529-110;99350161580;3616304350474;RIM - LAST MEGA MAT LAB LIQ - 110;4080;DIS;DIS;COTY;026;646;04;52;117
0-412-840-200;99350180093;3616304825828;RIM-TST BASE LASTING FINISH HB 35HS -200;3247;DIS;DIS;COTY;026;651;01;74;1
0-409-523-740;99350105539;3616302737963;RIM -TST LABIAL LIQ LAST PROVOCALIPS-740;3227;DIS;DIS;COTY;026;651;02;58;135
0-192-060-106;99350079535;50683338;MF - LASTING PERFORMANCE NAT BEIGE 106 ;4213;DIS;DIS;COTY;026;651;03;97;129
0-191-027-010;99350147909;96137550;MF - CE LIPSTICK MATTES SUNKISS 010;4225;DIS;DIS;COTY;026;651;04;98;285
0-293-000-220;8824-;7891182830027;RISQUE- PEROLA 220;5102C1         ;DIS;DIS;COTY;026;651;20;19;570
0-112-189-003;99350197765;3616305400970;RIM - MULTITSK BASE - 003;4299;DIS;DIS;COTY;026;651;30;53;1698
0-112-407-;99350210050;3616305705136;RIM - MULTITSK PRIMER;4348;DIS;DIS;COTY;026;651;50;11;1887
0-293-047-;24629-;7891350037197;RISQUE - TOP COAT LINEA GEL;5048C1         ;DIS;DIS;COTY;026;651;60;47;4602
0-112-125-030;34651002030;3614226917171;RIM - L RAD CORRECTOR - 030;5072;DIS;DIS;COTY;026;652;01;8;357
0-112-828-040;99350122263;3616302989683;RIM - KF CORRECT - 040;4262;DIS;DIS;COTY;026;652;02;85;480
0-112-828-040;99350122263;3616302989683;RIM - KF CORRECT - 040;5043;DIS;DIS;COTY;026;652;04;90;957
0-111-151-001;99350208420;3616305519986;RIM - WONDER BOND MASC - 001;5070;DIS;DIS;COTY;026;652;20;72;3585
0-593-111-007;2059311100709;2059311100709;RISQUE - GWP BIO ORQUIDEA ROSA 007;3179AT         ;DIS;DIS;COTY;026;652;40;25;4136
0-061-128-;99350051405;074170450873;SH - MIRACLE CURE LATIN N;5077;DIS;DIS;COTY;026;652;50;40;2592
0-412-904-;2041290400000;2041290400000;RML - LOW COST;6210;SCR;DIS;COTY;026;652;60;83;1
0-412-904-;2041290400000;2041290400000;RML - LOW COST;6217;SCR;DIS;COTY;026;652;60;79;1
0-412-904-;2041290400000;2041290400000;RML - LOW COST;6231;SCR;DIS;COTY;026;652;60;30;1
0-412-900-040;99350212471;3616305715012;RIM - TST BASE CORRECT MULTITASKER - 40;5008;DIS;DIS;COTY;026;653;01;48;72
0-191-011-015;33400004015;8005610629612;MF - LIPFINITY VELVET MATTE 015 NUDE;4312;DIS;DIS;COTY;026;653;02;47;96
0-412-125-040;34651003040;3614226917249;RIM - TST CORRECT LASTING RADIANCE - 040;3272;DIS;DIS;COTY;026;653;03;3;360
0-412-210-085;99350186942;3616305121028;RIM - TST CORRECT MULTITASKER - 085;5007;DIS;DIS;COTY;026;653;04;25;252
0-109-176-330;99350182098;3614220077710;RIM - OMG BRILLO LABIAL - 330;5013;DIS;DIS;COTY;026;654;01;14;300
0-109-176-800;34667354800;3614220077796;RIM - OMG BRILLO LABIAL - CLEAR;4354;DIS;DIS;COTY;026;654;02;4;600
0-111-563-001;99350213218;3607347887867;RIM - WDF MASC ARGAN OIL BLACK IV;4326;DIS;DIS;COTY;026;654;03;67;309
0-109-529-940;99350161575;3616304350429;RIM - LAST MEGA MAT LAB LIQ - 940;4018;DIS;DIS;COTY;026;654;04;20;234
0-409-042-001;99350200486;3616305499899;TST OH MY GLOSS LIP OIL 001 PINK FLUSH;4137;DIS;DIS;COTY;026;655;01;5;395
0-109-529-940;99350161575;3616304350429;RIM - LAST MEGA MAT LAB LIQ - 940;4018;DIS;DIS;COTY;026;655;02;26;351
0-112-409-002;99350217917;3616306161726;RIM - BRONZER MULTITASKER - 002;5104;DIS;DIS;COTY;026;655;03;38;297
0-111-209-001;34890411001;3614227537286;RIM - WONDER MASC CEJAS - BLONDE 001;5062;DIS;DIS;COTY;026;655;04;88;3
0-109-529-709;99350161576;3616304350436;RIM - LAST MEGA MAT LAB LIQ - 709;4156;DIS;DIS;COTY;026;656;01;31;114
0-061-535-213;99350128216;074170453935;SH - ID RENOVATION MAUVE IT 213;4256;DIS;DIS;COTY;026;656;02;95;72
0-112-828-040;99350122263;3616302989683;RIM - KF CORRECT - 040;4207;DIS;DIS;COTY;026;656;03;81;480
0-109-529-200;99350161581;3616304350481;RIM - LAST MEGA MAT LAB LIQ - 200;4004;DIS;DIS;COTY;026;656;04;69;468
0-112-125-040;34651002040;3614226917188;RIM - L RAD CORRECTOR - 040;5029;DIS;DIS;COTY;026;661;01;4;360
0-412-210-060;99350062641;3616301273325;RIM - TST CORRECT MULTITASKER - 060;4134;DIS;DIS;COTY;026;661;02;95;84
0-409-523-220;99350105538;3616302737956;RIM -TST LABIAL LIQ LAST PROVOCALIPS-220;3258;DIS;DIS;COTY;026;661;03;64;135
0-409-042-004;99350200488;3616305499912;TST OH MY GLOSS LIP OIL 004 VIVID RED;4222;DIS;DIS;COTY;026;661;04;63;540
0-146-209-;99350213095;3616305827234;ADI MOODHACK XM24 EDP SG 100 GETCOMFY IV;4208;DIS;DIS;COTY;026;661;20;53;53
0-210-024-;10000008090;3607348938230;NAU - VOYAGE N83 100ML EDT;5015;DIS;DIS;COTY;026;661;40;3;1175
0-210-018-;99350078119;031655531908;NAUTICA VOYAGE 100 ML MALE;5023;E32;DIS;COTY;026;661;50;92;1176
0-298-034-001;99350241873;088300107407;CK CKO EDT NS 100 ML LIL VP IV;5118;DIS;DIS;COTY;026;661;60;67;1295
0-109-352-024;99350102676;3616303004422;RIM - LF DELIN LABIOS RETRACT - 024;432501;DIS;DIS;COTY;026;662;01;74;216
0-412-210-085;99350186942;3616305121028;RIM - TST CORRECT MULTITASKER - 085;3178;DIS;DIS;COTY;026;662;02;37;336
0-112-189-005;99350197769;3616305401014;RIM - MULTITSK BASE - 005;4243;DIS;DIS;COTY;026;662;03;11;240
0-146-210-;99350198972;3616305447128;ADI SPARK UP FEMALE EDP 30ML;4183;DIS;DIS;COTY;026;662;04;49;1
0-409-345-530;99350055326;3616301231288;RIM-TST LABIAL BARRA LF EXTR MATTE -530;4190;DIS;DIS;COTY;026;662;20;53;90
0-111-520-001;34223421001;3614224525118;RIM - MAGNIF PALET - 001;427105;DIS;DIS;COTY;026;662;30;17;2295
0-293-045-030;24610-;7891350037005;RISQUE - CHA BRANCO LINEA GEL;5051C1         ;DIS;DIS;COTY;026;662;40;29;4320
0-210-018-;99350078119;031655531908;NAUTICA VOYAGE 100 ML MALE;5023;E32;DIS;COTY;026;662;50;64;1176
0-409-345-220;99350055323;3616301231257;RIM-TST LABIAL BARRA LF EXTR MATTE -220;3076;DIS;DIS;COTY;026;663;01;17;90
0-412-840-303;99350180094;3616304825842;RIM-TST BASE LASTING FINISH HB 35HS -303;3250;DIS;DIS;COTY;026;663;02;5;69
0-112-088-103;34776203103;5012874125456;RIM - HIDE THE B POLVO - 003;4227;DIS;DIS;COTY;026;663;03;53;342
0-293-000-015;26606-;7891350040500;RISQUE - LOOK DIA GOOD VIB;4214C1         ;DIS;DIS;COTY;026;663;04;74;138
0-412-840-200;99350180093;3616304825828;RIM-TST BASE LASTING FINISH HB 35HS -200;3247;DIS;DIS;COTY;026;664;01;59;69
0-412-210-030;99350062643;3616301273349;RIM - TST CORRECT MULTITASKER - 030;4191;DIS;DIS;COTY;026;664;02;48;168
0-409-524-759;99350055189;3616300776629;RIM - TST BRILLO OH MY GLOSS PLUMP - 759;3262;DIS;DIS;COTY;026;664;03;30;240
0-412-840-160;99350180092;3616304825811;RIM-TST BASE LASTING FINISH HB 35HS -160;3184;DIS;DIS;COTY;026;664;04;17;69
0-111-122-003;34111095003;3607342923904;RIM - EXTRA 3D LASH MASC - BLACK 003;5091;DIS;DIS;COTY;026;665;01;49;345
0-409-529-600;99350161635;3616304354557;RIM-TST LABIAL LIQ LASTING M MATTE -600;3103;DIS;DIS;COTY;026;665;02;80;117
0-293-058-002;27124-;7891350041088;RISQUE - DGEL SOBERT DE MIRTILO 002;4305C1         ;DIS;DIS;COTY;026;665;03;26;438
0-412-840-100;99350180081;3616304824937;RIM-TST BASE LASTING FINISH HB 35HS -100;3163;DIS;DIS;COTY;026;665;04;92;69
0-412-840-203;99350180086;3616304824975;RIM-TST BASE LASTING FINISH HB 35HS -203;3293;DIS;DIS;COTY;026;666;01;80;69
0-109-042-004;99350200481;3616305499875;RIM - LIP OIL BRILLO LABIAL - 004;4311;DIS;DIS;COTY;026;666;02;3;720
0-112-400-410;99350227948;3616306361386;RIM - KF BASE HIDR - 410;5104;DIS;DIS;COTY;026;666;04;28;201
0-409-345-710;99350055325;3616301231271;RIM-TST LABIAL BARRA LF EXTR MATTE -710;3258;DIS;DIS;COTY;026;671;01;4;90
0-412-189-002;99350198408;3616305490568;RIM - TST BASE MULTITASKER BTF - 002;4106;DIS;DIS;COTY;026;671;02;35;188
0-112-409-003;99350229896;3616306373112;RIM - MULTITSK BRONZER - 003;5014;DIS;DIS;COTY;026;671;03;44;240
0-412-125-040;34651003040;3614226917249;RIM - TST CORRECT LASTING RADIANCE - 040;4304;DIS;DIS;COTY;026;671;04;89;360
0-256-104-;99350157667;3616303461966;DB CLASSIC EDT 100ML;4291;DIS;DIS;COTY;026;671;30;51;1244
0-446-214-;99350198988;3616305447319;ADI SPARK UP FEMALE EDP 100ML TST;4190;DIS;DIS;COTY;026;671;40;13;765
0-409-529-110;99350161626;3616304354465;RIM-TST LABIAL LIQ LASTING M MATTE -110;4201;DIS;DIS;COTY;026;672;01;16;117
0-112-125-010;34651002010;3614226917157;RIM - L RAD CORRECTOR - 010;4352;DIS;DIS;COTY;026;672;02;63;717
0-409-529-940;99350161638;3616304354588;RIM-TST LABIAL LIQ LASTING M MATTE -940;3156;DIS;DIS;COTY;026;672;03;3;117
0-409-042-001;99350200486;3616305499899;TST OH MY GLOSS LIP OIL 001 PINK FLUSH;4052;DIS;DIS;COTY;026;672;04;34;180
0-192-069-080;99350101487;3616302638765;MF - MIRACLE FND BRONZE 80;4331;DIS;DIS;COTY;026;672;20;47;147
0-412-210-055;99350186945;3616305121004;RIM - TST CORRECT MULTITASKER - 055;5023;DIS;DIS;COTY;026;673;01;66;84
0-112-401-201;99350227999;3616306361805;RIM - KF BASE MATTE - 201;5098;DIS;DIS;COTY;026;673;02;12;168
0-109-524-531;99350055178;3616300776193;RIM - OMG PLUMP BRILLO - 531;4036;DIS;DIS;COTY;026;673;03;47;309
0-111-551-;99350154074;3616303995683;RIM - KIND&FREE BROW WAX GEL;422802;DIS;DIS;COTY;026;673;04;74;837
0-112-125-030;34651002030;3614226917171;RIM - L RAD CORRECTOR - 030;5013;DIS;DIS;COTY;026;674;01;6;351
0-409-345-715;99350055328;3616301231301;RIM-TST LABIAL BARRA LF EXTR MATTE -715;3188;DIS;DIS;COTY;026;674;02;96;22
0-109-529-700;99350161587;3616304350542;RIM - LAST MEGA MAT LAB LIQ - 700;4019;DIS;DIS;COTY;026;674;03;71;117
0-412-840-300;99350180089;3616304825835;RIM-TST BASE LASTING FINISH HB 35HS -300;3208;DIS;DIS;COTY;026;674;04;17;399
0-109-529-810;99350161591;3616304350580;RIM - LAST MEGA MAT LAB LIQ - 810;4183;DIS;DIS;COTY;026;675;01;22;114
0-412-709-100;99350070698;3607345379135;RIM - TST BASE LASTING FINISH 25HS - 100;2287;DIS;PAV;COTY;026;675;02;59;200
0-409-529-210;99350161634;3616304354540;RIM-TST LABIAL LIQ LASTING M MATTE -210;3065;DIS;DIS;COTY;026;675;03;72;50
0-412-900-050;99350212473;3616305715036;RIM - TST BASE CORRECT MULTITASKER - 50;4319;DIS;DIS;COTY;026;675;04;34;72
0-412-840-300;99350180089;3616304825835;RIM-TST BASE LASTING FINISH HB 35HS -300;3208;DIS;DIS;COTY;026;676;02;4;69
0-112-125-030;34651002030;3614226917171;RIM - L RAD CORRECTOR - 030;5013;DIS;DIS;COTY;026;676;03;83;717
0-412-210-048;99350186949;3616305120991;RIM - TST CORRECT MULTITASKER - 048;4131;DIS;DIS;COTY;026;676;04;93;336
0-412-829-400;99350122356;3616302990337;RIM-TST BASE KIND & FREE SKIN TINT - 400;2285;DIS;PAV;COTY;026;681;01;35;5
0-109-043-003;99350214015;3616305729354;RIM - BUTTER ME UP BRILLO - 003;4306;DIS;DIS;COTY;026;681;02;72;159
0-112-125-030;34651002030;3614226917171;RIM - L RAD CORRECTOR - 030;4352;DIS;DIS;COTY;026;681;03;88;360
0-409-523-740;99350105539;3616302737963;RIM -TST LABIAL LIQ LAST PROVOCALIPS-740;2353;DIS;PAV;COTY;026;681;04;87;7
0-210-018-;99350078119;031655531908;NAUTICA VOYAGE 100 ML MALE;5023;E32;DIS;COTY;026;681;30;99;1176
0-111-550-003;99350182090;3616304776328;RIM - T SEEKER MASC - BLACK WP 003;3331;DIS;DIS;COTY;026;681;40;79;3436
0-061-130-;99350051412;074170451177;SH - INSTA DRI ANTI CHIP LATIN N;5048;DIS;DIS;COTY;026;681;50;68;3456
0-412-840-200;99350180093;3616304825828;RIM-TST BASE LASTING FINISH HB 35HS -200;3139;DIS;DIS;COTY;026;682;01;98;7
0-109-043-006;99350214016;3616305729361;RIM - BUTTER ME UP BRILLO - 006;4288;DIS;DIS;COTY;026;682;02;65;159
0-192-031-075;99350029459;3614227962880;MF - MIR TOUCH FND GOLDEN 75;4075;DIS;DIS;COTY;026;682;04;62;120
0-061-536-345;99350128186;3616303242114;SH - PURE SMOKEY QUARTZ 345;4127;DIS;DIS;COTY;026;682;20;71;576
0-256-104-;99350157667;3616303461966;DB CLASSIC EDT 100ML;4339;DIS;DIS;COTY;026;682;40;66;1259
0-412-840-200;99350180093;3616304825828;RIM-TST BASE LASTING FINISH HB 35HS -200;3296;DIS;DIS;COTY;026;683;01;66;5
0-412-828-040;99350122269;3616302989737;RIM - TST CORRECT KIND & FREE - 040;3156;DIS;DIS;COTY;026;683;02;29;240
0-412-828-020;99350122268;3616302989720;RIM - TST CORRECT KIND & FREE - 020;3130;DIS;DIS;COTY;026;683;03;59;7
0-409-345-180;99350055319;3616301231219;RIM-TST LABIAL BARRA LF EXTR MATTE -180;3023;DIS;DIS;COTY;026;683;04;77;90
0-412-840-200;99350180093;3616304825828;RIM-TST BASE LASTING FINISH HB 35HS -200;3205;DIS;DIS;COTY;026;684;01;15;1
0-412-828-030;99350122265;3616302989690;RIM - TST CORRECT KIND & FREE - 030;2340;DIS;PAV;COTY;026;684;02;80;240
0-061-217-270;99350212305;074170443660;SH - CT MAUVE MANTRA  270;5009;DIS;DIS;COTY;026;684;03;91;432
0-412-420-400;99350226038;3616304825866;RIM LASTFIN TST LIQFND 15ML NAT BEIGE IV;4116;DIS;DIS;COTY;026;684;04;12;200
0-112-828-020;99350122261;3616302989669;RIM - KF CORRECT - 020;5017;DIS;DIS;COTY;026;685;01;68;237
0-109-529-200;99350161581;3616304350481;RIM - LAST MEGA MAT LAB LIQ - 200;4004;DIS;DIS;COTY;026;685;02;96;193
0-190-100-001;99350198778;3616305729699;MF - DIVINE LASHES MSC RICH BLACK 001;4190;DIS;DIS;COTY;026;685;03;15;240
0-061-559-222;99350176214;074170462586;SH - MG RENO VEG JUST BREW IT 222;5080;DIS;DIS;COTY;026;685;04;62;286
0-190-100-001;99350198778;3616305729699;MF - DIVINE LASHES MSC RICH BLACK 001;4292;DIS;DIS;COTY;026;686;01;71;120
0-109-042-000;99350200482;3616305499882;RIM - LIP OIL BRILLO LABIAL - 000;4324;DIS;DIS;COTY;026;686;02;48;105
0-293-053-003;25506-;7891350038552;RISQUE DG - GIN & SUNSET;5114C1         ;DIS;DIS;COTY;026;686;03;65;138
0-112-900-040;99350212462;3616305714923;RIM - MULTITSK BASE-CORR - 040;5008;DIS;DIS;COTY;026;686;04;26;285
0-270-204-;10000008477;3614227693876;BBY - HER EDP 100ML;5087;DIS;DIS;COTY;026;701;20;58;340
0-256-213-;99350160413;3616304892806;DB INSTINCT BOLD EDP 75ML;5014;E32;DIS;COTY;026;701;30;35;1440
0-109-042-004;99350200481;3616305499875;RIM - LIP OIL BRILLO LABIAL - 004;4298;DIS;DIS;COTY;026;701;40;84;7200
0-293-101-010;13788-;7891182991971;RISQUE - CARE TOP COAT BRILLO;5178C1         ;DIS;DIS;COTY;026;702;30;66;6762
0-210-018-;99350078119;031655531908;NAUTICA VOYAGE 100 ML MALE;5023;E32;DIS;COTY;026;702;60;92;984
0-564-835-;99350131961;3614229823813;HB - HUGO MAN EDT 125ML - TST OLD;2055;DIS;DIS;COTY;026;721;20;61;18
0-146-206-;99350245348;3616307080712;ADI - VIBES GET COMFY BM 236ML;5079;DIS;DIS;COTY;026;721;30;61;1200
0-112-189-004;99350197770;3616305401021;RIM - MULTITSK BASE - 004;4303;DIS;DIS;COTY;026;722;30;21;1674
0-112-900-060;99350212461;3616305714916;RIM - MULTITSK BASE-CORR - 060;4235;DIS;DIS;COTY;026;722;40;91;2157
0-146-209-;99350213095;3616305827234;ADI MOODHACK XM24 EDP SG 100 GETCOMFY IV;4208;DIS;DIS;COTY;026;722;50;96;150
0-061-145-;30074079000;075280025586;SH Treat Your Toes-Toenail clip with Cat;4204;REC;DIS;COTY;026;723;03;64;14
0-061-181-;99350111128;3616302973866;SH - NAIL TREATMENT RIDGE FILLER;4340;REC;DIS;COTY;026;723;03;95;3
0-061-182-;99350111133;3616302973897;SH - TREATMENT SUPER STRENGTH;5064;REC;DIS;COTY;026;723;03;26;1
0-062-110-001;99350241638;8413161017022;PAP EDT NS 50 ML IV;5017;REC;DIS;COTY;026;723;03;4;15
0-062-111-001;99350241637;8413161017053;PAP EDT NS 100 ML IV;5021;REC;DIS;COTY;026;723;03;68;2
0-062-224-;99350209757;3616305064349;PAP MILAN EDP 100ML;4319S1         ;REC;DIS;COTY;026;723;03;57;1
0-109-345-170;99350055313;3616301231158;RIM -LF EXTRM MATT LABIAL BARRA - 145;4187;REC;DIS;COTY;026;723;03;22;11
0-109-345-180;99350055317;3616301231196;RIM -LF EXTRM MATT LABIAL BARRA - 180;5028;REC;DIS;COTY;026;723;03;74;2
0-109-524-211;99350055180;3616300776223;RIM - OMG PLUMP BRILLO - 211;4078;REC;DIS;COTY;026;723;03;86;1
0-109-539-150;99350200523;3616305500199;RIM - TS LIP LATEX - 150 MAGNETIC;5017;REC;DIS;COTY;026;723;03;6;1
0-111-151-001;99350208420;3616305519986;RIM - WONDER BOND MASC - 001;4316;REC;DIS;COTY;026;723;03;89;2
0-111-174-001;34774889001;5012874113095;RIM - 100% WATERP MASC - BLACK 001;4337;REC;DIS;COTY;026;723;03;69;3
0-112-088-001;34776203001;5012874022441;RIM - HIDE THE B POLVO - 001;4225;REC;DIS;COTY;026;723;03;61;1
0-112-401-150;99350228006;3616306361874;RIM - KF BASE MATTE - 150;5021;REC;DIS;COTY;026;723;03;94;1
0-112-828-010;99350122259;3616302989645;RIM - KF CORRECT - 010;4332;REC;DIS;COTY;026;723;03;86;3
0-209-002-;99350201087;3616305488886;NAU - FOR HER ROSE EDP 50ML;5031;REC;DIS;COTY;026;723;03;90;2
0-209-004-;99350201069;3616305259042;NAU - FOR HER JASMINE EDP 100ML;5057;REC;DIS;COTY;026;723;03;66;4
0-210-018-;99350078119;031655531908;NAUTICA VOYAGE 100 ML MALE;5023;REC;DIS;COTY;026;723;03;44;1
0-007-251-;99350195375;3616305186119;CHL NDE LUMIERE DEGYPTE EDP 75ML;5043;REC;DIS;COTY;026;724;03;11;4
0-062-111-001;99350241637;8413161017053;PAP EDT NS 100 ML IV;5021;REC;DIS;COTY;026;724;03;68;1
0-146-126-;99350245346;3616307080750;ADI - VIBES ZNE BM 236ML;5083;REC;DIS;COTY;026;724;03;11;25
0-146-196-;99350245347;3616306699793;ADI - VIBES HAPPY FEELS BM 236ML;5098;REC;DIS;COTY;026;724;03;24;3
0-146-301-;99350245341;3616307080682;ADI BMIST 150 ML  CHILL Z;5085;REC;DIS;COTY;026;724;03;32;1
0-256-203-;99350160411;3616304892783;DB INSTINCT EDP 75ML;5014;REC;DIS;COTY;026;724;03;12;12
0-112-420-407;99350226256;3616304825200;RIM - LF BASE 35HS - 407;5112;REC;DIS;COTY;026;725;03;88;3
0-256-213-;99350160413;3616304892806;DB INSTINCT BOLD EDP 75ML;5133;REC;DIS;COTY;026;725;03;63;13
0-409-529-810;99350161629;3616304354496;RIM-TST LABIAL LIQ LASTING M MATTE -810;3345;DIS;DIS;COTY;026;741;20;26;390
0-112-125-040;34651002040;3614226917188;RIM - L RAD CORRECTOR - 040;4338;DIS;DIS;COTY;026;741;30;13;9000
